scorer,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000
bodyparts,head,head,head,left ear,left ear,left ear,Right ear,Right ear,Right ear,basetail,basetail,basetail,spine,spine,spine,cable1,cable1,cable1,cable2,cable2,cable2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
18,553.3524780273438,196.4019012451172,0.9999906420707703,545.497314453125,194.96652221679688,0.9999887943267822,553.5956420898438,205.0568084716797,0.9999886751174927,521.405517578125,237.00291442871094,0.9999907612800598,539.3606567382812,215.73849487304688,0.999987006187439,563.0311889648438,191.39442443847656,0.9999885559082031,574.1677856445312,187.9900360107422,0.999882698059082
19,552.4871215820312,183.01153564453125,0.9999954700469971,544.1734619140625,182.34442138671875,0.9999867081642151,555.0454711914062,192.97669982910156,0.999988853931427,527.507080078125,231.43402099609375,0.9999957084655762,539.689697265625,204.4695587158203,0.9999818801879883,560.3019409179688,176.22274780273438,0.9999858736991882,573.4795532226562,170.88922119140625,0.9972163438796997
20,551.1442260742188,174.31756591796875,0.9999972581863403,543.5653686523438,176.36605834960938,0.9999841451644897,555.1531372070312,184.7013702392578,0.9999985694885254,527.442626953125,223.8102264404297,0.9999949336051941,542.1396484375,199.45904541015625,0.9999935626983643,556.4086303710938,165.8017578125,0.9999779462814331,573.4113159179688,159.05508422851562,0.8334850668907166
21,549.623779296875,167.86138916015625,0.999998152256012,542.8034057617188,170.8531036376953,0.9999842643737793,553.2484741210938,175.85678100585938,0.9999943971633911,531.9136352539062,214.02133178710938,0.9999995231628418,544.7505493164062,191.52198791503906,0.9999974370002747,552.1133422851562,158.4913330078125,0.9999828934669495,536.6262817382812,150.0529327392578,0.03337627649307251
22,549.623779296875,167.86138916015625,0.999998152256012,542.8034057617188,170.8531036376953,0.9999842643737793,553.2484741210938,175.85678100585938,0.9999943971633911,531.9136352539062,214.02133178710938,0.9999995231628418,544.7505493164062,191.52198791503906,0.9999974370002747,552.1133422851562,158.4913330078125,0.9999828934669495,536.6262817382812,150.0529327392578,0.03337627649307251
23,549.623779296875,167.86138916015625,0.999998152256012,542.8034057617188,170.8531036376953,0.9999842643737793,553.2484741210938,175.85678100585938,0.9999943971633911,531.9136352539062,214.02133178710938,0.9999995231628418,544.7505493164062,191.52198791503906,0.9999974370002747,552.1133422851562,158.4913330078125,0.9999828934669495,536.6262817382812,150.0529327392578,0.03337627649307251
24,547.1798095703125,163.46510314941406,0.9999998211860657,540.5901489257812,168.04019165039062,0.9999934434890747,551.5618896484375,170.07167053222656,0.9999983310699463,541.79736328125,211.32948303222656,0.9999990463256836,544.4439086914062,186.4718475341797,0.9999967217445374,549.51025390625,153.66171264648438,0.9999909996986389,544.0477294921875,128.3719940185547,0.045346468687057495
25,545.04736328125,160.9226531982422,0.9999974966049194,538.5416259765625,165.00045776367188,0.9999940395355225,550.69580078125,167.42041015625,0.9999992847442627,545.7313842773438,208.13394165039062,0.999996542930603,544.9921264648438,182.5837860107422,0.9999949336051941,545.27294921875,149.56056213378906,0.9999892711639404,544.4486694335938,122.33861541748047,0.039635032415390015
26,545.16259765625,149.8940887451172,0.9999970197677612,537.755859375,154.2047882080078,0.9999855756759644,549.7159423828125,155.61154174804688,0.9999983310699463,543.2194213867188,200.34376525878906,0.9999905824661255,543.6256103515625,172.80410766601562,0.9999926090240479,546.9953002929688,142.4957733154297,0.9997694492340088,517.7528686523438,136.4552764892578,0.06146663427352905
27,543.6115112304688,142.19192504882812,0.9999781847000122,536.0236206054688,147.47105407714844,0.9999960660934448,549.038330078125,149.36483764648438,0.9999992847442627,543.6452026367188,193.90765380859375,0.9999606609344482,541.4931640625,166.5919647216797,0.9999909400939941,545.66064453125,134.08160400390625,0.9999616146087646,517.2290649414062,126.54037475585938,0.01692873239517212
28,545.0363159179688,134.84568786621094,0.9999957084655762,537.2091674804688,139.12005615234375,0.9999739527702332,548.9900512695312,140.79905700683594,0.9999979734420776,541.1077270507812,185.92225646972656,0.9999535083770752,542.4550170898438,157.96334838867188,0.9999710321426392,546.8480834960938,127.60128021240234,0.9994993805885315,516.4264526367188,122.12334442138672,0.009731084108352661
