scorer,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000
bodyparts,head,head,head,left ear,left ear,left ear,Right ear,Right ear,Right ear,basetail,basetail,basetail,spine,spine,spine,cable1,cable1,cable1,cable2,cable2,cable2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
29,479.09283447265625,259.2369689941406,0.9999262094497681,483.8472900390625,254.67959594726562,0.9999426603317261,474.0901794433594,256.1219482421875,0.9999343156814575,465.7199401855469,230.13841247558594,0.9999682903289795,474.6225280761719,243.84996032714844,0.9999901056289673,484.67181396484375,267.5090637207031,0.9841309189796448,489.0986633300781,287.5232238769531,0.08870184421539307
30,478.1596984863281,258.9496765136719,0.9998743534088135,483.0882568359375,254.71908569335938,0.9998722076416016,473.5723571777344,255.6822509765625,0.9998465776443481,465.8694152832031,230.5712127685547,0.9999587535858154,474.5396423339844,243.8864288330078,0.999991774559021,483.6341552734375,267.4981689453125,0.9536887407302856,488.12225341796875,286.57110595703125,0.022876160219311714
31,476.87054443359375,258.3156433105469,0.9993160963058472,481.586669921875,252.5047607421875,0.999377965927124,473.1795959472656,254.72857666015625,0.9987354874610901,466.1366882324219,230.7051544189453,0.9999265670776367,474.3741760253906,243.86061096191406,0.9999922513961792,482.9674987792969,263.33349609375,0.6847438812255859,456.5895080566406,243.4251708984375,0.012859164737164974
32,476.5380859375,258.01300048828125,0.9991059899330139,481.1857604980469,251.93344116210938,0.9992871880531311,472.8837890625,254.2989501953125,0.9976643323898315,466.4385070800781,230.69873046875,0.9999204874038696,474.2929382324219,243.6392059326172,0.999991774559021,482.62701416015625,262.689208984375,0.6633485555648804,456.6752014160156,243.10128784179688,0.013114561326801777
33,475.41241455078125,257.131591796875,0.9983044862747192,480.3134460449219,251.36227416992188,0.9989228844642639,471.1068420410156,254.03887939453125,0.9956379532814026,466.4305114746094,231.98541259765625,0.9997966885566711,473.8935852050781,243.65122985839844,0.9999932050704956,482.0603332519531,261.382568359375,0.5514866709709167,488.4051513671875,254.94622802734375,0.01496237050741911
34,475.58282470703125,257.5197448730469,0.9989308714866638,480.3916015625,251.71876525878906,0.9988862872123718,471.32061767578125,255.47857666015625,0.9969649910926819,466.11761474609375,231.7966766357422,0.9998444318771362,473.98797607421875,244.04608154296875,0.9999934434890747,482.04638671875,261.8145446777344,0.6064925193786621,488.55841064453125,255.21669006347656,0.013650150038301945
35,475.6124267578125,257.92236328125,0.9983966946601868,480.55206298828125,251.94381713867188,0.9989539384841919,471.28717041015625,256.07086181640625,0.9966519474983215,466.0924377441406,232.41964721679688,0.9998242259025574,473.8886413574219,244.42259216308594,0.9999929666519165,482.0587158203125,261.7579650878906,0.553608775138855,456.8699645996094,243.7299346923828,0.01467084139585495
36,475.51470947265625,258.58013916015625,0.9990571141242981,480.7838439941406,251.66099548339844,0.9994091987609863,471.08612060546875,256.4461975097656,0.9985818862915039,466.2289733886719,232.00765991210938,0.9998847246170044,473.912353515625,244.42410278320312,0.9999940395355225,481.4628601074219,262.1531677246094,0.50129634141922,456.35772705078125,242.9993896484375,0.017963163554668427
37,475.74951171875,258.81829833984375,0.9995102882385254,481.12481689453125,251.1511993408203,0.9997276663780212,471.06793212890625,256.6158752441406,0.999239444732666,466.4159851074219,231.93670654296875,0.9998728036880493,473.66888427734375,244.2914581298828,0.9999943971633911,481.4678039550781,262.1843566894531,0.6139934659004211,456.430419921875,242.7316131591797,0.01692894659936428
38,474.1544189453125,257.6830139160156,0.9973012804985046,480.2001647949219,250.4658203125,0.9991682767868042,470.0075378417969,255.347412109375,0.9965984225273132,467.2846984863281,232.04940795898438,0.9998335838317871,473.41412353515625,243.83314514160156,0.9999947547912598,200.52256774902344,11.04135513305664,0.4259125292301178,489.5852966308594,255.23585510253906,0.032804444432258606
39,473.6620788574219,257.25628662109375,0.9959385395050049,479.6573791503906,250.2926025390625,0.998473584651947,470.0426330566406,254.06460571289062,0.9951932430267334,467.7363586425781,231.9580535888672,0.9998061060905457,473.1481628417969,243.86068725585938,0.9999923706054688,200.28948974609375,10.926276206970215,0.44143933057785034,489.13568115234375,254.7271270751953,0.042844273149967194
40,473.9570007324219,256.87335205078125,0.9895786643028259,479.51153564453125,250.26971435546875,0.99806147813797,470.4040222167969,254.1177215576172,0.9932574033737183,467.6194763183594,231.2163543701172,0.9998366832733154,473.24432373046875,243.60606384277344,0.9999909400939941,481.4701843261719,256.8624267578125,0.42990124225616455,488.8788757324219,254.18983459472656,0.030919479206204414
41,474.0636901855469,257.7649230957031,0.9981911778450012,479.5743408203125,250.7333984375,0.998728334903717,469.7776794433594,255.09210205078125,0.9972593784332275,467.7939453125,231.4232940673828,0.9998784065246582,473.0047302246094,243.50363159179688,0.9999879598617554,480.7847595214844,260.7560729980469,0.49767154455184937,489.1892395019531,254.777587890625,0.030081061646342278
42,474.33642578125,259.00982666015625,0.9996616840362549,480.0301513671875,251.35830688476562,0.9994789958000183,469.7087707519531,256.1947326660156,0.9996206760406494,467.4232177734375,231.360107421875,0.999933123588562,472.8902587890625,243.86669921875,0.9999828338623047,480.3298645019531,262.1572265625,0.702358603477478,490.0044860839844,256.0718078613281,0.021197833120822906
43,475.01519775390625,260.8307189941406,0.9998849630355835,480.27392578125,255.16700744628906,0.9997543692588806,469.8616638183594,257.6470947265625,0.9999443292617798,466.6349182128906,230.2556610107422,0.9999819993972778,473.220703125,244.07101440429688,0.999983549118042,479.629638671875,268.34881591796875,0.9252755045890808,484.3194580078125,292.253662109375,0.043133802711963654
44,475.47552490234375,261.23138427734375,0.9998869895935059,480.4422302246094,255.45372009277344,0.9998145699501038,470.27099609375,257.990478515625,0.9999574422836304,466.2101135253906,229.7329559326172,0.9999860525131226,473.26019287109375,243.85800170898438,0.9999808073043823,480.07867431640625,269.3953857421875,0.9601734280586243,485.07379150390625,292.9703063964844,0.09330015629529953
45,475.0614013671875,262.1455383300781,0.9998949766159058,480.2935791015625,256.3382873535156,0.9999008178710938,469.7476501464844,258.624267578125,0.999980092048645,466.13568115234375,229.3243408203125,0.9999891519546509,472.8447265625,245.2050018310547,0.9999874830245972,481.0128479003906,271.8507080078125,0.9839533567428589,484.823486328125,294.425537109375,0.2234645038843155
46,474.34552001953125,261.7010192871094,0.9998493194580078,479.4560852050781,256.5942687988281,0.9998524188995361,469.341064453125,258.02777099609375,0.9999661445617676,466.21319580078125,229.5330352783203,0.999988317489624,472.32281494140625,245.224365234375,0.9999910593032837,477.6789245605469,269.43341064453125,0.9216354489326477,484.43658447265625,292.9692077636719,0.03158261626958847
47,473.8609619140625,261.22003173828125,0.999817430973053,479.0496826171875,256.20611572265625,0.9998366832733154,468.96905517578125,257.5937194824219,0.999946117401123,466.44586181640625,229.14285278320312,0.9999909400939941,472.13751220703125,245.0497283935547,0.9999909400939941,476.7525329589844,268.2422180175781,0.8836546540260315,480.3674621582031,236.76524353027344,0.013594030402600765
48,473.5767517089844,260.3144836425781,0.9995949864387512,478.10882568359375,255.17803955078125,0.9997631907463074,469.0450439453125,257.1635437011719,0.9997883439064026,466.4085693359375,229.74305725097656,0.9999842643737793,471.76348876953125,245.54266357421875,0.9999914169311523,480.06536865234375,262.81146240234375,0.7225287556648254,479.9891662597656,236.90911865234375,0.013906197622418404
49,473.1197814941406,259.9833679199219,0.9986109733581543,477.3887634277344,255.09130859375,0.9994552731513977,468.87750244140625,256.8299560546875,0.9993929862976074,466.36566162109375,230.10130310058594,0.9999828338623047,471.67266845703125,245.94361877441406,0.9999880790710449,480.09820556640625,262.4869079589844,0.5192288160324097,458.1367492675781,242.24462890625,0.015851644799113274
50,472.5287170410156,260.47235107421875,0.9983349442481995,476.8689880371094,255.55770874023438,0.9996086955070496,468.30615234375,257.10626220703125,0.999355137348175,466.53631591796875,230.33035278320312,0.9999831914901733,471.19647216796875,246.2918243408203,0.999991774559021,200.3815155029297,11.013340950012207,0.4801761507987976,479.5238037109375,237.6414794921875,0.010689697228372097
51,471.814453125,260.9001159667969,0.997902512550354,476.3845520019531,256.1910095214844,0.9997183680534363,467.7552795410156,257.2112121582031,0.9994351267814636,466.23504638671875,230.06802368164062,0.9999847412109375,471.11224365234375,246.3617401123047,0.9999915361404419,474.63543701171875,268.2225036621094,0.4491293430328369,458.5668029785156,242.93992614746094,0.010961411520838737
52,471.5291442871094,262.2516784667969,0.9984525442123413,476.56744384765625,257.5823669433594,0.9998635053634644,466.9874267578125,258.14398193359375,0.9998564720153809,466.051513671875,228.89149475097656,0.9999918937683105,470.5838317871094,246.0832061767578,0.9999943971633911,474.5406799316406,269.90863037109375,0.7559505701065063,431.70452880859375,1.8335964679718018,0.008875594474375248
53,470.80706787109375,263.5586242675781,0.9999287128448486,476.6185607910156,258.88983154296875,0.999951958656311,465.04296875,258.5079040527344,0.9999831914901733,466.9412841796875,226.54379272460938,0.9999945163726807,468.8143615722656,245.1277313232422,0.9999985694885254,475.9335632324219,273.001220703125,0.9808217883110046,479.90045166015625,301.42071533203125,0.13077950477600098
54,469.7369689941406,262.0564270019531,0.99997878074646,476.19366455078125,257.7949523925781,0.9999667406082153,463.9757080078125,256.5703430175781,0.9999738931655884,467.2583312988281,226.0852508544922,0.9999918937683105,468.433349609375,244.06570434570312,0.9999991655349731,474.7656555175781,269.94549560546875,0.9223489761352539,483.5858154296875,295.4897766113281,0.02212602272629738
55,468.1429748535156,260.71307373046875,0.9999725818634033,474.81671142578125,256.8924865722656,0.999954342842102,462.87554931640625,255.4974365234375,0.9998615980148315,467.48583984375,226.23728942871094,0.9999833106994629,467.33685302734375,243.64170837402344,0.9999994039535522,200.61773681640625,10.939459800720215,0.5106810331344604,436.088623046875,246.7029266357422,0.15810991823673248
56,465.9334716796875,260.4043884277344,0.9999879598617554,472.49932861328125,257.1534423828125,0.999983549118042,461.2071228027344,254.9459991455078,0.9999172687530518,468.5907287597656,226.1144256591797,0.999983549118042,466.8052978515625,243.14300537109375,0.9999992847442627,467.5423583984375,262.1712646484375,0.6224149465560913,437.7722473144531,247.50245666503906,0.2421584278345108
57,464.7908935546875,259.22784423828125,0.9999731779098511,470.6780090332031,257.8111267089844,0.9999842643737793,460.22088623046875,253.52880859375,0.9997983574867249,470.0749816894531,225.59584045410156,0.9999841451644897,466.6871337890625,242.48458862304688,0.999998927116394,469.115966796875,258.5382385253906,0.9748491644859314,484.501220703125,236.85899353027344,0.059928614646196365
58,458.5601806640625,257.20648193359375,0.9998699426651001,466.3106384277344,258.2017822265625,0.9999843835830688,457.31915283203125,250.0591583251953,0.9995856881141663,472.921875,225.9477996826172,0.9999591112136841,467.07720947265625,240.8546142578125,0.9999966621398926,466.644287109375,254.29571533203125,0.9969190359115601,485.2232666015625,237.8538818359375,0.4361354410648346
59,456.7504577636719,256.1764831542969,0.9998960494995117,464.5439147949219,258.7248840332031,0.999984622001648,456.4049987792969,249.4030303955078,0.9998089671134949,473.0831604003906,226.5476531982422,0.9999656677246094,467.10009765625,240.36056518554688,0.9999969005584717,465.212890625,253.4044952392578,0.9976961016654968,484.5705261230469,238.0330047607422,0.6263552308082581
60,454.2948913574219,256.592041015625,0.9999842643737793,462.0710754394531,261.5105285644531,0.9999712705612183,454.6439208984375,249.87965393066406,0.9999440908432007,473.5218505859375,226.64305114746094,0.9999737739562988,466.1044616699219,240.91065979003906,0.9999942779541016,463.3174743652344,253.73126220703125,0.9979988932609558,483.7817687988281,240.77459716796875,0.8292618989944458
61,453.8696594238281,256.41552734375,0.9999895095825195,461.411376953125,261.108154296875,0.9999772310256958,454.3349609375,249.77894592285156,0.9999533891677856,473.69268798828125,227.158935546875,0.9999628067016602,466.221923828125,240.80604553222656,0.9999946355819702,460.9916076660156,254.88555908203125,0.9983600974082947,483.6155090332031,241.67257690429688,0.7705022096633911
62,452.0163879394531,256.4535827636719,0.9999946355819702,460.06317138671875,260.78546142578125,0.9999878406524658,453.1907958984375,249.03265380859375,0.9999639987945557,475.5242614746094,227.8932647705078,0.9999561309814453,466.1497802734375,241.35604858398438,0.9999964237213135,459.1392822265625,254.47718811035156,0.996782660484314,484.59735107421875,243.38442993164062,0.47818565368652344
63,451.4304504394531,257.02032470703125,0.9999977350234985,458.8463439941406,261.442138671875,0.9999905824661255,452.5389709472656,249.6896514892578,0.9999799728393555,474.99945068359375,228.41659545898438,0.999975323677063,465.55572509765625,242.0193328857422,0.9999972581863403,457.2657470703125,255.56655883789062,0.9982838034629822,483.6019592285156,243.2442169189453,0.5496407747268677
64,450.8408203125,257.9149169921875,0.9999977350234985,458.0806884765625,262.19097900390625,0.999984860420227,451.58538818359375,250.4442596435547,0.9999828338623047,473.43408203125,228.4542694091797,0.9999837875366211,464.4721374511719,242.5032196044922,0.999996542930603,456.310791015625,256.8818054199219,0.9990731477737427,483.0758056640625,242.52871704101562,0.6605108976364136
65,450.9088134765625,257.8341369628906,0.9999977350234985,458.46832275390625,261.76739501953125,0.9999884366989136,451.0413513183594,250.9564208984375,0.9999830722808838,473.3399963378906,228.4288330078125,0.9999806880950928,464.3724060058594,242.4905242919922,0.9999964237213135,454.34588623046875,257.9408874511719,0.9978833794593811,483.0328369140625,242.0150909423828,0.47507745027542114
